Country Code,Country Name,Income Group,Region,Special Notes,Year,Fertility Rate,GDP per capita,Population
HTI,Haiti,Lower middle income,Latin America & Caribbean,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: September 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1990,5.483,447.0962904,6925331.0
HTI,Haiti,Lower middle income,Latin America & Caribbean,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: September 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1995,4.884,368.8470858,7627316.0
HTI,Haiti,Lower middle income,Latin America & Caribbean,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: September 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2000,4.39,814.9993042,8360225.0
HTI,Haiti,Lower middle income,Latin America & Caribbean,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: September 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2005,3.833,788.4266352,9111900.0
HTI,Haiti,Lower middle income,Latin America & Caribbean,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: September 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2010,3.47,1204.862304,9842880.0
HTI,Haiti,Lower middle income,Latin America & Caribbean,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: September 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2015,3.108,1404.155214,10563757.0
HTI,Haiti,Lower middle income,Latin America & Caribbean,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: September 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2020,2.869,1283.14083,11306801.0
HUN,Hungary,High income,Europe & Central Asia,,1980,1.91,,10711122.0
HUN,Hungary,High income,Europe & Central Asia,,1985,1.85,,10648713.0
HUN,Hungary,High income,Europe & Central Asia,,1990,1.87,,10373988.0
HUN,Hungary,High income,Europe & Central Asia,,1995,1.57,4494.707624,10328965.0
HUN,Hungary,High income,Europe & Central Asia,,2000,1.32,4624.281657,10210971.0
HUN,Hungary,High income,Europe & Central Asia,,2005,1.31,11223.3993,10087065.0
HUN,Hungary,High income,Europe & Central Asia,,2010,1.25,13217.5046,10000023.0
HUN,Hungary,High income,Europe & Central Asia,,2015,1.45,12717.0386,9843028.0
HUN,Hungary,High income,Europe & Central Asia,,2020,1.56,16120.98905,9750149.0
IBD,IBRD only,,,IBRD only group aggregate.,1980,3.72359119,812.6910192,2892641861.0
IBD,IBRD only,,,IBRD only group aggregate.,1985,3.458636007,826.0781275,3171522875.0
IBD,IBRD only,,,IBRD only group aggregate.,1990,3.14589789,1028.890774,3471751539.0
IBD,IBRD only,,,IBRD only group aggregate.,1995,2.554310375,1310.926737,3745623892.0
IBD,IBRD only,,,IBRD only group aggregate.,2000,2.373258615,1463.132234,3999140171.0
IBD,IBRD only,,,IBRD only group aggregate.,2005,2.237887573,2278.464748,4228483560.0
IBD,IBRD only,,,IBRD only group aggregate.,2010,2.18070535,4520.727179,4446099709.0
IBD,IBRD only,,,IBRD only group aggregate.,2015,2.100530582,5517.283336,4686050627.0
IBD,IBRD only,,,IBRD only group aggregate.,2020,1.86670366,6149.370601,4889761166.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",1980,4.221060833,741.9123752,3537895456.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",1985,3.963786571,745.7170706,3912799126.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",1990,3.648723491,912.4180668,4319808510.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",1995,3.108521439,1125.226205,4712210002.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",2000,2.914961103,1253.734737,5093906989.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",2005,2.771739758,1924.47116,5465865380.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",2010,2.701881868,3731.641865,5838366631.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",2015,2.60857828,4472.230729,6241291929.0
IBT,IDA & IBRD total,,,"IDA and IBRD total group aggregate (includes IDA only, IDA blend, and IBRD only).",2020,2.418166129,4887.269611,6628067973.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,1980,6.608276566,420.4425255,645253595.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,1985,6.352646705,400.535713,741276251.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,1990,5.9550666,435.4200554,848056971.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,1995,5.533075372,404.6074343,966586110.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,2000,5.150274295,489.1932065,1094766818.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,2005,4.824596423,715.5879046,1237381820.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,2010,4.540756555,1212.091734,1392266922.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,2015,4.242553456,1322.641096,1555241302.0
IDA,IDA total,,,IDA total group aggregate (includes IDA only and IDA blend).,2020,3.995936746,1336.564883,1738306807.0
IDB,IDA blend,,,IDA blend group aggregate.,1980,6.653774077,606.4081533,208214579.0
IDB,IDA blend,,,IDA blend group aggregate.,1985,6.410145793,594.6062349,244392341.0
IDB,IDA blend,,,IDA blend group aggregate.,1990,6.108038826,514.373933,284421830.0
IDB,IDA blend,,,IDA blend group aggregate.,1995,5.705894251,480.7881845,324995506.0
IDB,IDA blend,,,IDA blend group aggregate.,2000,5.274541997,557.3761309,370910722.0
IDB,IDA blend,,,IDA blend group aggregate.,2005,4.937520169,888.8836023,419337831.0
IDB,IDA blend,,,IDA blend group aggregate.,2010,4.728248906,1511.891127,473204510.0
IDB,IDA blend,,,IDA blend group aggregate.,2015,4.39769728,1930.460187,527175885.0
IDB,IDA blend,,,IDA blend group aggregate.,2020,4.132532133,1719.895065,582637127.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,1980,4.493,489.1601963,148177096.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,1985,3.711,514.4376638,165791694.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,1990,3.098,582.6789678,182159874.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,1995,2.798,1020.146681,198140162.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,2000,2.536,770.8653516,214072421.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,2005,2.433,1249.397689,228805144.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,2010,2.452,3094.44309,244016173.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,2015,2.345,3322.581688,259091970.0
IDN,Indonesia,Lower middle income,East Asia & Pacific,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,2020,2.194,3894.272202,271857970.0
IDX,IDA only,,,IDA only group aggregate.,1980,6.586875071,333.8933345,437039016.0
IDX,IDA only,,,IDA only group aggregate.,1985,6.324754124,302.4355979,496883910.0
IDX,IDA only,,,IDA only group aggregate.,1990,5.879731794,396.2879719,563635141.0
IDX,IDA only,,,IDA only group aggregate.,1995,5.448499641,366.7757434,641590604.0
IDX,IDA only,,,IDA only group aggregate.,2000,5.087939523,455.596662,723856096.0
IDX,IDA only,,,IDA only group aggregate.,2005,4.767609807,627.5132343,818043989.0
IDX,IDA only,,,IDA only group aggregate.,2010,4.445908778,1058.444866,919062412.0
IDX,IDA only,,,IDA only group aggregate.,2015,4.165120079,1010.960962,1028065417.0
IDX,IDA only,,,IDA only group aggregate.,2020,3.928809627,1143.306896,1155669680.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",1980,1.91,,64022.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",1985,1.871,,64376.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",1990,1.924,,68865.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",1995,1.822,12802.12268,71454.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",2000,1.694,20693.83817,75562.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",2005,1.851,38184.22212,79415.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",2010,2.17,70622.91464,83828.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",2015,1.711,84759.34595,83593.0
IMN,Isle of Man,High income,Europe & Central Asia,"Classification for years after 2012 was adjusted and figures were re-estimated by the World Bank, based on the detailed data published by the Cabinet Office, and are not consistent with data for 2011 and before.",2020,1.569,,84046.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1980,4.775,267.3905787,696828385.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1985,4.432,297.9996627,780242084.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1990,4.045,368.7497594,870452165.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1995,3.651,373.6282803,964279129.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2000,3.35,442.0347789,1059633675.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2005,2.958,710.5093449,1154638713.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2010,2.603,1350.634322,1240613620.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2015,2.287,1590.173918,1322866505.0
IND,India,Lower middle income,South Asia,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2020,2.051,1910.421473,1396387127.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1980,3.21,6372.437775,3412800.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1985,2.48,6011.735546,3538082.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1990,2.11,14031.30257,3513974.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1995,1.84,19158.45648,3608841.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2000,1.89,26334.56721,3805174.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2005,1.86,50933.02161,4159914.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2010,2.05,48663.60044,4560155.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2015,1.85,62053.98444,4701957.0
IRL,Ireland,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2020,1.63,85420.19086,4985382.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1980,6.584,2449.653401,38520664.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1985,6.264,3812.10637,47266160.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1990,4.863,2237.052261,55793629.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1995,2.885,1585.977937,60794809.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2000,2.016,1672.022877,65544383.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2005,1.775,3226.613971,70182594.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2010,1.768,6458.573936,75373855.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2015,2.053,4990.936798,81790841.0
IRN,"Iran, Islamic Rep.",Lower middle income,Middle East & North Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 20).  

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1972-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2020,1.708,2746.42045,87290193.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,1980,6.567,3850.258497,13653369.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,1985,6.248,3073.860856,15753856.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,1990,5.884,10216.56881,17658381.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,1995,5.398,615.5003718,20948858.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,2000,4.948,1963.722839,24628858.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,2005,4.475,1740.66833,28698684.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,2010,4.429,4430.426242,31264875.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,2015,4.09,4416.943049,37757813.0
IRQ,Iraq,Upper middle income,Middle East & North Africa,,2020,3.551,4332.304125,42556984.0
ISL,Iceland,High income,Europe & Central Asia,,1980,2.48,14821.81509,228138.0
ISL,Iceland,High income,Europe & Central Asia,,1985,1.93,12361.18704,241405.0
ISL,Iceland,High income,Europe & Central Asia,,1990,2.3,25384.91502,254826.0
ISL,Iceland,High income,Europe & Central Asia,,1995,2.08,26633.59138,267468.0
ISL,Iceland,High income,Europe & Central Asia,,2000,2.08,32096.37226,281205.0
ISL,Iceland,High income,Europe & Central Asia,,2005,2.05,56794.85016,296734.0
ISL,Iceland,High income,Europe & Central Asia,,2010,2.2,43237.07295,318041.0
ISL,Iceland,High income,Europe & Central Asia,,2015,1.8,52951.68151,330815.0
ISL,Iceland,High income,Europe & Central Asia,,2020,1.72,59200.17794,366463.0
ISR,Israel,High income,Middle East & North Africa,,1980,3.242,,3878000.0
ISR,Israel,High income,Middle East & North Africa,,1985,3.058,,4233000.0
ISR,Israel,High income,Middle East & North Africa,,1990,2.824,,4660000.0
ISR,Israel,High income,Middle East & North Africa,,1995,2.9,18916.67362,5545000.0
ISR,Israel,High income,Middle East & North Africa,,2000,2.95,21630.74761,6289000.0
ISR,Israel,High income,Middle East & North Africa,,2005,2.84,21223.93559,6930100.0
ISR,Israel,High income,Middle East & North Africa,,2010,3.03,31266.60532,7623600.0
ISR,Israel,High income,Middle East & North Africa,,2015,3.09,36206.52222,8380100.0
ISR,Israel,High income,Middle East & North Africa,,2020,2.9,44846.7916,9215100.0
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1980,1.64,8456.918974,56433883.0
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1985,1.42,7990.686566,56593071.0
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1990,1.33,20825.78422,56719240.0
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1995,1.19,20664.55227,56844303.0
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2000,1.26,20137.59122,56942108.0
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2005,1.34,32055.09208,57969484.0
ITA,Italy,High income,Europe & Central Asia,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2010,1.46,36035.645,59277417.0
